app_name,platform,sector,text,rating,date,city,version
Kayan,google_play,نقل,الانتظار طويل أحياناً,2,2026-01-05,الخبر,latest
TheChefs,google_play,توصيل,توصيل سريع والطلب مكتمل,4,2026-01-05,المدينة المنورة,latest
Sary,google_play,عمل_حر,سهلة الاستخدام للفريلانسر,4,2026-01-05,الرياض,latest
Uber,google_play,نقل,خدمة رائعة ننصح بها,5,2026-01-06,الدمام,latest
Bolt,google_play,نقل,خدمة متوسطة تحتاج تحسين,3,2026-01-06,الرياض,latest
Bolt,google_play,نقل,تطبيق سهل الاستخدام,4,2026-01-06,جدة,latest
Jeeny,google_play,نقل,تطبيق سهل الاستخدام,4,2026-01-06,الدمام,latest
Wasselni,google_play,نقل,الأسعار معقولة,4,2026-01-06,الرياض,latest
Kayan,google_play,نقل,خدمة جيدة والسائقين محترمين,4,2026-01-06,الرياض,latest
Mrsool,google_play,توصيل,تجربة مميزة جداً,5,2026-01-06,الطائف,latest
ToYou,google_play,توصيل,تطبيق سهل وتوصيل جيد,4,2026-01-06,الرياض,latest
Sary,google_play,عمل_حر,منصة جيدة وفرص كثيرة,4,2026-01-06,أبها,latest
Sary,google_play,عمل_حر,سهلة الاستخدام للفريلانسر,4,2026-01-06,الدمام,latest
HungerStation,google_play,توصيل,توصيل سريع جداً والطعام ممتاز,5,2026-01-07,الطائف,latest
ToYou,google_play,توصيل,الطلب وصل لكن متأخر,3,2026-01-07,الدمام,latest
ToYou,google_play,توصيل,تجربة جيدة,4,2026-01-07,جدة,latest
Keeta,google_play,توصيل,أسوأ تجربة توصيل,1,2026-01-07,الخبر,latest
Mostaql,google_play,عمل_حر,منصة موثوقة جداً,5,2026-01-07,الرياض,latest
HungerStation,google_play,توصيل,تجربة مميزة جداً,5,2026-01-08,الرياض,latest
TheChefs,google_play,توصيل,تجربة مميزة جداً,5,2026-01-08,جدة,latest
ToYou,google_play,توصيل,أفضل تطبيق توصيل,5,2026-01-08,جدة,latest
Khamsat,google_play,عمل_حر,منصة جيدة وفرص كثيرة,4,2026-01-08,الرياض,latest
Jahez,google_play,توصيل,الطعام وصل طازجاً,4,2026-01-09,الدمام,latest
Mostaql,google_play,عمل_حر,منصة جيدة وفرص كثيرة,4,2026-01-09,الرياض,latest
Uber,google_play,نقل,نسبة التطبيق عالية جداً ما تستاهل,1,2026-01-10,جدة,latest
Bolt,google_play,نقل,التطبيق جيد لكن الأسعار مرتفعة,3,2026-01-10,الرياض,latest
HungerStation,google_play,توصيل,خدمة رائعة دائماً,5,2026-01-10,الطائف,latest
Mrsool,google_play,توصيل,أفضل تطبيق توصيل,5,2026-01-10,الدمام,latest
Keeta,google_play,توصيل,خدمة رائعة دائماً,5,2026-01-10,الدمام,latest
Sary,google_play,عمل_حر,منصة موثوقة جداً,5,2026-01-10,الدمام,latest
Uber,google_play,نقل,خدمة رائعة ننصح بها,5,2026-01-11,الدمام,latest
Kayan,google_play,نقل,تجربة جيدة بشكل عام,4,2026-01-11,الرياض,latest
Kayan,google_play,نقل,خدمة جيدة والسائقين محترمين,4,2026-01-11,جدة,latest
ToYou,google_play,توصيل,توصيل سريع والطلب مكتمل,4,2026-01-11,الدمام,latest
Keeta,google_play,توصيل,التوصيل أبطأ من المعتاد,2,2026-01-11,الرياض,latest
Keeta,google_play,توصيل,تجربة جيدة,4,2026-01-11,الرياض,latest
Careem,google_play,نقل,خدمة جيدة والسائقين محترمين,4,2026-01-12,الرياض,latest
Bolt,google_play,نقل,الأسعار معقولة,4,2026-01-12,جدة,latest
Bolt,google_play,نقل,سائق محترم وسيارة نظيفة,5,2026-01-12,الدمام,latest
HungerStation,google_play,توصيل,أسوأ تجربة توصيل,1,2026-01-12,جدة,latest
Mrsool,google_play,توصيل,مقبول لكن يحتاج تطوير,3,2026-01-12,الرياض,latest
ToYou,google_play,توصيل,خدمة عادية,3,2026-01-12,جدة,latest
Keeta,google_play,توصيل,التوصيل تأخر ساعتين كاملتين,1,2026-01-12,الدمام,latest
Khamsat,google_play,عمل_حر,مقبولة للمبتدئين,3,2026-01-12,الرياض,latest
Uber,google_play,نقل,سائق محترم وسيارة نظيفة,5,2026-01-13,أبها,latest
Careem,google_play,نقل,خدمة جيدة والسائقين محترمين,4,2026-01-13,الخبر,latest
Wasselni,google_play,نقل,أفضل تطبيق نقل,5,2026-01-13,جدة,latest
Jahez,google_play,توصيل,توصيل سريع جداً والطعام ممتاز,5,2026-01-13,جدة,latest
Jahez,google_play,توصيل,خدمة العملاء ما تفيد أبداً,1,2026-01-13,جدة,latest
ToYou,google_play,توصيل,الطلب وصل بارداً وناقصاً,1,2026-01-13,جدة,latest
Careem,google_play,نقل,الأسعار معقولة,4,2026-01-14,جدة,latest
Jeeny,google_play,نقل,خدمة عادية,3,2026-01-14,الدمام,latest
TheChefs,google_play,توصيل,تجربة مميزة جداً,5,2026-01-14,الرياض,latest
Keeta,google_play,توصيل,تجربة مميزة جداً,5,2026-01-14,الرياض,latest
Mostaql,google_play,عمل_حر,منصة موثوقة جداً,5,2026-01-14,الرياض,latest
Khamsat,google_play,عمل_حر,حصلت على عملاء ممتازين,5,2026-01-14,جدة,latest
Khamsat,google_play,عمل_حر,سهلة الاستخدام للفريلانسر,4,2026-01-14,جدة,latest
Sary,google_play,عمل_حر,فرص عمل متنوعة,4,2026-01-14,الرياض,latest
Sary,google_play,عمل_حر,سهلة الاستخدام للفريلانسر,4,2026-01-14,الرياض,latest
Jeeny,google_play,نقل,تجربة سيئة جداً لن أكرر,1,2026-01-15,الرياض,latest
Kayan,google_play,نقل,خدمة جيدة والسائقين محترمين,4,2026-01-15,مكة المكرمة,latest
Jahez,google_play,توصيل,الطلب وصل لكن متأخر,3,2026-01-15,الرياض,latest
Keeta,google_play,توصيل,الطعام وصل طازجاً,4,2026-01-15,جدة,latest
Bolt,google_play,نقل,خدمة عادية,3,2026-01-16,جدة,latest
Jeeny,google_play,نقل,تجربة جيدة بشكل عام,4,2026-01-16,الرياض,latest
Kayan,google_play,نقل,الأسعار مرتفعة مقارنة بالمنافسين,2,2026-01-16,الرياض,latest
Jahez,google_play,توصيل,توصيل متوسط يحتاج تحسين,3,2026-01-16,جدة,latest
TheChefs,google_play,توصيل,توصيل سريع جداً والطعام ممتاز,5,2026-01-16,الدمام,latest
Keeta,google_play,توصيل,الطلب وصل بارداً وناقصاً,1,2026-01-16,الرياض,latest
Uber,google_play,نقل,سائق محترم وسيارة نظيفة,5,2026-01-17,الرياض,latest
Careem,google_play,نقل,التطبيق يعلق أحياناً,2,2026-01-17,الرياض,latest
Kayan,google_play,نقل,السائق ألغى الرحلة بدون سبب,1,2026-01-17,جدة,latest
HungerStation,google_play,توصيل,خدمة رائعة دائماً,5,2026-01-17,الرياض,latest
Mrsool,google_play,توصيل,خدمة العملاء ما تفيد أبداً,1,2026-01-17,الرياض,latest
ToYou,google_play,توصيل,أفضل تطبيق توصيل,5,2026-01-17,جدة,latest
ToYou,google_play,توصيل,مقبول لكن يحتاج تطوير,3,2026-01-17,الرياض,latest
Keeta,google_play,توصيل,التوصيل تأخر ساعتين كاملتين,1,2026-01-17,الرياض,latest
Keeta,google_play,توصيل,خدمة عادية,3,2026-01-17,الدمام,latest
Khamsat,google_play,عمل_حر,حصلت على عملاء ممتازين,5,2026-01-17,الرياض,latest
Khamsat,google_play,عمل_حر,حصلت على عملاء ممتازين,5,2026-01-17,الدمام,latest
Sary,google_play,عمل_حر,فرص عمل متنوعة,4,2026-01-17,جدة,latest
Jahez,google_play,توصيل,خدمة عادية,3,2026-01-18,الرياض,latest
Mrsool,google_play,توصيل,تطبيق سهل وتوصيل جيد,4,2026-01-18,الدمام,latest
Mrsool,google_play,توصيل,أحياناً تأخير كبير,2,2026-01-18,الدمام,latest
Mrsool,google_play,توصيل,التوصيل أبطأ من المعتاد,2,2026-01-18,الرياض,latest
TheChefs,google_play,توصيل,أفضل تطبيق توصيل,5,2026-01-18,جدة,latest
TheChefs,google_play,توصيل,الطعام وصل طازجاً,4,2026-01-18,جدة,latest
ToYou,google_play,توصيل,خدمة رائعة دائماً,5,2026-01-18,تبوك,latest
ToYou,google_play,توصيل,خدمة العملاء ما تفيد أبداً,1,2026-01-18,المدينة المنورة,latest
Keeta,google_play,توصيل,خدمة رائعة دائماً,5,2026-01-18,جدة,latest
Sary,google_play,عمل_حر,حصلت على عملاء ممتازين,5,2026-01-18,المدينة المنورة,latest
Sary,google_play,عمل_حر,حصلت على عملاء ممتازين,5,2026-01-18,جدة,latest
Careem,google_play,نقل,السائق ألغى الرحلة بدون سبب,1,2026-01-19,جدة,latest
Jeeny,google_play,نقل,التطبيق جيد لكن الأسعار مرتفعة,3,2026-01-19,الطائف,latest
HungerStation,google_play,توصيل,خدمة رائعة دائماً,5,2026-01-19,الرياض,latest
Mostaql,google_play,عمل_حر,تجربة سيئة,1,2026-01-19,الرياض,latest
Sary,google_play,عمل_حر,أفضل منصة عمل حر عربية,5,2026-01-19,جدة,latest
Sary,google_play,عمل_حر,تجربة جيدة بشكل عام,4,2026-01-19,جدة,latest
Careem,google_play,نقل,سائق محترم وسيارة نظيفة,5,2026-01-20,الرياض,latest
Careem,google_play,نقل,سائق محترم وسيارة نظيفة,5,2026-01-20,مكة المكرمة,latest
Jeeny,google_play,نقل,تجربة جيدة بشكل عام,4,2026-01-20,جدة,latest
Kayan,google_play,نقل,تطبيق ممتاز وسهل الاستخدام,5,2026-01-20,الرياض,latest
Mostaql,google_play,عمل_حر,حصلت على عملاء ممتازين,5,2026-01-20,جدة,latest
Uber,google_play,نقل,الأسعار مبالغ فيها كثيراً,1,2026-01-21,الرياض,latest
Bolt,google_play,نقل,أفضل تطبيق نقل,5,2026-01-21,مكة المكرمة,latest
Jeeny,google_play,نقل,التطبيق جيد لكن الأسعار مرتفعة,3,2026-01-21,جدة,latest
Jeeny,google_play,نقل,سائق محترم وسيارة نظيفة,5,2026-01-21,الدمام,latest
Wasselni,google_play,نقل,الانتظار طويل أحياناً,2,2026-01-21,مكة المكرمة,latest
Wasselni,google_play,نقل,خدمة متوسطة تحتاج تحسين,3,2026-01-21,الرياض,latest
HungerStation,google_play,توصيل,أفضل تطبيق توصيل,5,2026-01-21,الخبر,latest
HungerStation,google_play,توصيل,أفضل تطبيق توصيل,5,2026-01-21,جدة,latest
HungerStation,google_play,توصيل,تطبيق سهل وتوصيل جيد,4,2026-01-21,جدة,latest
TheChefs,google_play,توصيل,توصيل متوسط يحتاج تحسين,3,2026-01-21,الخبر,latest
Keeta,google_play,توصيل,توصيل سريع جداً والطعام ممتاز,5,2026-01-21,الرياض,latest
Uber,google_play,نقل,الأسعار مرتفعة مقارنة بالمنافسين,2,2026-01-22,جدة,latest
Bolt,google_play,نقل,خدمة رائعة ننصح بها,5,2026-01-22,مكة المكرمة,latest
Wasselni,google_play,نقل,التطبيق جيد لكن الأسعار مرتفعة,3,2026-01-22,جدة,latest
HungerStation,google_play,توصيل,الطلب وصل بارداً وناقصاً,1,2026-01-22,الدمام,latest
HungerStation,google_play,توصيل,خدمة رائعة دائماً,5,2026-01-22,جدة,latest
Mrsool,google_play,توصيل,الطلب وصل ناقص ولا تعويض,2,2026-01-22,جدة,latest
Mrsool,google_play,توصيل,تطبيق سهل وتوصيل جيد,4,2026-01-22,الرياض,latest
ToYou,google_play,توصيل,خدمة عادية,3,2026-01-22,المدينة المنورة,latest
Keeta,google_play,توصيل,الطلب وصل ناقص ولا تعويض,2,2026-01-22,الرياض,latest
Keeta,google_play,توصيل,تجربة مميزة جداً,5,2026-01-22,مكة المكرمة,latest
Mostaql,google_play,عمل_حر,منصة متوسطة للعمل الحر,3,2026-01-22,مكة المكرمة,latest
Mostaql,google_play,عمل_حر,أفضل منصة عمل حر عربية,5,2026-01-22,جدة,latest
Khamsat,google_play,عمل_حر,تجربة رائعة ننصح بها,5,2026-01-22,الطائف,latest
Bolt,google_play,نقل,بعض السائقين غير محترفين,2,2026-01-23,المدينة المنورة,latest
Jeeny,google_play,نقل,تجربة جيدة بشكل عام,4,2026-01-23,الرياض,latest
HungerStation,google_play,توصيل,تجربة جيدة,4,2026-01-23,الدمام,latest
Jahez,google_play,توصيل,تطبيق سهل وتوصيل جيد,4,2026-01-23,تبوك,latest
TheChefs,google_play,توصيل,تجربة مميزة جداً,5,2026-01-23,الرياض,latest
ToYou,google_play,توصيل,توصيل سريع جداً والطعام ممتاز,5,2026-01-23,جدة,latest
Sary,google_play,عمل_حر,منصة جيدة وفرص كثيرة,4,2026-01-23,جدة,latest
Jeeny,google_play,نقل,أفضل تطبيق نقل,5,2026-01-24,المدينة المنورة,latest
Jeeny,google_play,نقل,خدمة عادية,3,2026-01-24,جدة,latest
Jeeny,google_play,نقل,الأسعار معقولة,4,2026-01-24,جدة,latest
Wasselni,google_play,نقل,التطبيق جيد لكن الأسعار مرتفعة,3,2026-01-24,الدمام,latest
Mrsool,google_play,توصيل,مقبول لكن يحتاج تطوير,3,2026-01-24,الرياض,latest
ToYou,google_play,توصيل,توصيل سريع والطلب مكتمل,4,2026-01-24,الرياض,latest
Keeta,google_play,توصيل,مقبول لكن يحتاج تطوير,3,2026-01-24,الرياض,latest
Sary,google_play,عمل_حر,مقبولة للمبتدئين,3,2026-01-24,جدة,latest
Careem,google_play,نقل,الأسعار مبالغ فيها كثيراً,1,2026-01-25,مكة المكرمة,latest
Kayan,google_play,نقل,خدمة جيدة والسائقين محترمين,4,2026-01-25,الدمام,latest
Kayan,google_play,نقل,تطبيق ممتاز وسهل الاستخدام,5,2026-01-25,الرياض,latest
HungerStation,google_play,توصيل,أفضل تطبيق توصيل,5,2026-01-25,الطائف,latest
HungerStation,google_play,توصيل,الطلب وصل لكن متأخر,3,2026-01-25,الرياض,latest
Jahez,google_play,توصيل,تطبيق سهل وتوصيل جيد,4,2026-01-25,جدة,latest
Sary,google_play,عمل_حر,مقبولة للمبتدئين,3,2026-01-25,جدة,latest
Bolt,google_play,نقل,تطبيق ممتاز وسهل الاستخدام,5,2026-01-26,جدة,latest
Bolt,google_play,نقل,تطبيق ممتاز وسهل الاستخدام,5,2026-01-26,مكة المكرمة,latest
Wasselni,google_play,نقل,مقبول لكن يمكن أفضل,3,2026-01-26,الرياض,latest
HungerStation,google_play,توصيل,تجربة مميزة جداً,5,2026-01-26,جدة,latest
Jahez,google_play,توصيل,توصيل سريع جداً والطعام ممتاز,5,2026-01-26,الرياض,latest
Mrsool,google_play,توصيل,تجربة مميزة جداً,5,2026-01-26,مكة المكرمة,latest
Sary,google_play,عمل_حر,تجربة جيدة بشكل عام,4,2026-01-26,الرياض,latest
HungerStation,google_play,توصيل,خدمة رائعة دائماً,5,2026-01-27,الرياض,latest
Jahez,google_play,توصيل,تجربة مميزة جداً,5,2026-01-27,الرياض,latest
ToYou,google_play,توصيل,تجربة جيدة,4,2026-01-27,المدينة المنورة,latest
Keeta,google_play,توصيل,أحياناً تأخير كبير,2,2026-01-27,جدة,latest
Keeta,google_play,توصيل,أحياناً تأخير كبير,2,2026-01-27,الدمام,latest
Mostaql,google_play,عمل_حر,العمولة مرتفعة,2,2026-01-27,جدة,latest
Mostaql,google_play,عمل_حر,منافسة غير عادلة بالأسعار,1,2026-01-27,الدمام,latest
Sary,google_play,عمل_حر,سهلة الاستخدام للفريلانسر,4,2026-01-27,الرياض,latest
Wasselni,google_play,نقل,سائق محترم وسيارة نظيفة,5,2026-01-28,الدمام,latest
Wasselni,google_play,نقل,التطبيق يعلق أحياناً,2,2026-01-28,الدمام,latest
Jahez,google_play,توصيل,توصيل متوسط يحتاج تحسين,3,2026-01-28,الدمام,latest
Keeta,google_play,توصيل,مقبول لكن يحتاج تطوير,3,2026-01-28,جدة,latest
Mostaql,google_play,عمل_حر,تجربة رائعة ننصح بها,5,2026-01-28,الدمام,latest
Khamsat,google_play,عمل_حر,حصلت على عملاء ممتازين,5,2026-01-28,الرياض,latest
Mrsool,google_play,توصيل,تجربة مميزة جداً,5,2026-01-29,الرياض,latest
Mostaql,google_play,عمل_حر,منصة جيدة وفرص كثيرة,4,2026-01-29,الدمام,latest
Khamsat,google_play,عمل_حر,تجربة سيئة,1,2026-01-29,الرياض,latest
Uber,google_play,نقل,تجربة جيدة بشكل عام,4,2026-01-30,جدة,latest
Careem,google_play,نقل,بعض السائقين غير محترفين,2,2026-01-30,تبوك,latest
ToYou,google_play,توصيل,الطعام وصل طازجاً,4,2026-01-30,أبها,latest
Khamsat,google_play,عمل_حر,المنصة لا تحمي الفريلانسر,1,2026-01-30,المدينة المنورة,latest
Wasselni,google_play,نقل,مقبول لكن يمكن أفضل,3,2026-01-31,الرياض,latest
HungerStation,google_play,توصيل,تجربة مميزة جداً,5,2026-01-31,جدة,latest
TheChefs,google_play,توصيل,الطعام وصل طازجاً,4,2026-01-31,الرياض,latest
Mostaql,google_play,عمل_حر,سهلة الاستخدام للفريلانسر,4,2026-01-31,الرياض,latest
Sary,google_play,عمل_حر,منصة متوسطة للعمل الحر,3,2026-01-31,الرياض,latest
Wasselni,google_play,نقل,التطبيق جيد لكن الأسعار مرتفعة,3,2026-02-01,مكة المكرمة,latest
Wasselni,google_play,نقل,خدمة جيدة والسائقين محترمين,4,2026-02-01,مكة المكرمة,latest
TheChefs,google_play,توصيل,تطبيق سهل وتوصيل جيد,4,2026-02-01,الدمام,latest
Sary,google_play,عمل_حر,منصة موثوقة جداً,5,2026-02-01,الرياض,latest
Uber,google_play,نقل,خدمة رائعة ننصح بها,5,2026-02-02,المدينة المنورة,latest
HungerStation,google_play,توصيل,أسوأ تجربة توصيل,1,2026-02-02,جدة,latest
HungerStation,google_play,توصيل,توصيل متوسط يحتاج تحسين,3,2026-02-02,الرياض,latest
TheChefs,google_play,توصيل,مقبول لكن يحتاج تطوير,3,2026-02-02,المدينة المنورة,latest
ToYou,google_play,توصيل,أحياناً تأخير كبير,2,2026-02-02,الرياض,latest
Keeta,google_play,توصيل,أسوأ تجربة توصيل,1,2026-02-02,الرياض,latest
Keeta,google_play,توصيل,خدمة رائعة دائماً,5,2026-02-02,جدة,latest
Khamsat,google_play,عمل_حر,حصلت على عملاء ممتازين,5,2026-02-02,جدة,latest
Uber,google_play,نقل,الأسعار معقولة,4,2026-02-03,الدمام,latest
Careem,google_play,نقل,تطبيق سهل الاستخدام,4,2026-02-03,مكة المكرمة,latest
Careem,google_play,نقل,نسبة التطبيق عالية جداً ما تستاهل,1,2026-02-03,جدة,latest
HungerStation,google_play,توصيل,تطبيق سهل وتوصيل جيد,4,2026-02-03,الرياض,latest
HungerStation,google_play,توصيل,خدمة رائعة دائماً,5,2026-02-03,جدة,latest
TheChefs,google_play,توصيل,توصيل متوسط يحتاج تحسين,3,2026-02-03,الرياض,latest
ToYou,google_play,توصيل,الطلب وصل ناقص ولا تعويض,2,2026-02-03,الدمام,latest
ToYou,google_play,توصيل,توصيل سريع جداً والطعام ممتاز,5,2026-02-03,الرياض,latest
ToYou,google_play,توصيل,توصيل متوسط يحتاج تحسين,3,2026-02-03,الرياض,latest
Sary,google_play,عمل_حر,فرص موجودة لكن المنافسة عالية,3,2026-02-03,المدينة المنورة,latest
Jeeny,google_play,نقل,خدمة عادية,3,2026-02-04,الرياض,latest
Jeeny,google_play,نقل,سائق محترم وسيارة نظيفة,5,2026-02-04,الرياض,latest
Jeeny,google_play,نقل,الأسعار معقولة,4,2026-02-04,جدة,latest
Wasselni,google_play,نقل,خدمة جيدة والسائقين محترمين,4,2026-02-04,الرياض,latest
TheChefs,google_play,توصيل,جودة الطعام متأثرة بالوقت,2,2026-02-04,جدة,latest
ToYou,google_play,توصيل,توصيل متوسط يحتاج تحسين,3,2026-02-04,الدمام,latest
ToYou,google_play,توصيل,خدمة عادية,3,2026-02-04,الرياض,latest
Sary,google_play,عمل_حر,فرص موجودة لكن المنافسة عالية,3,2026-02-04,الرياض,latest
Sary,google_play,عمل_حر,منصة متوسطة للعمل الحر,3,2026-02-04,الرياض,latest
Uber,google_play,نقل,سائق محترم وسيارة نظيفة,5,2026-02-05,الرياض,latest
Bolt,google_play,نقل,خدمة عادية,3,2026-02-05,الرياض,latest
ToYou,google_play,توصيل,تجربة مميزة جداً,5,2026-02-05,جدة,latest
ToYou,google_play,توصيل,أسوأ تجربة توصيل,1,2026-02-05,جدة,latest
Sary,google_play,عمل_حر,العمولة مرتفعة,2,2026-02-05,الدمام,latest
Careem,google_play,نقل,خدمة رائعة ننصح بها,5,2026-02-06,جدة,latest
Careem,google_play,نقل,تطبيق سهل الاستخدام,4,2026-02-06,جدة,latest
Bolt,google_play,نقل,الأسعار معقولة,4,2026-02-06,جدة,latest
Kayan,google_play,نقل,خدمة جيدة والسائقين محترمين,4,2026-02-06,الدمام,latest
HungerStation,google_play,توصيل,توصيل سريع والطلب مكتمل,4,2026-02-06,مكة المكرمة,latest
Mrsool,google_play,توصيل,توصيل سريع والطلب مكتمل,4,2026-02-06,جدة,latest
TheChefs,google_play,توصيل,جودة الطعام متأثرة بالوقت,2,2026-02-06,الدمام,latest
TheChefs,google_play,توصيل,تجربة مميزة جداً,5,2026-02-06,الرياض,latest
Sary,google_play,عمل_حر,بعض العملاء غير جادين,2,2026-02-06,مكة المكرمة,latest
Uber,google_play,نقل,الانتظار طويل أحياناً,2,2026-02-07,الدمام,latest
Uber,google_play,نقل,سائق محترم وسيارة نظيفة,5,2026-02-07,مكة المكرمة,latest
Jeeny,google_play,نقل,مقبول لكن يمكن أفضل,3,2026-02-07,الرياض,latest
HungerStation,google_play,توصيل,مقبول لكن يحتاج تطوير,3,2026-02-07,الرياض,latest
TheChefs,google_play,توصيل,خدمة رائعة دائماً,5,2026-02-07,الدمام,latest
TheChefs,google_play,توصيل,أفضل تطبيق توصيل,5,2026-02-07,الرياض,latest
Keeta,google_play,توصيل,توصيل سريع جداً والطعام ممتاز,5,2026-02-07,جدة,latest
Khamsat,google_play,عمل_حر,فرص موجودة لكن المنافسة عالية,3,2026-02-07,جدة,latest
Sary,google_play,عمل_حر,الزبون ما دفع بعد تسليم العمل,1,2026-02-07,الرياض,latest
Uber,google_play,نقل,سائق محترم وسيارة نظيفة,5,2026-02-08,أبها,latest
Khamsat,google_play,عمل_حر,بعض العملاء غير جادين,2,2026-02-08,الدمام,latest
Sary,google_play,عمل_حر,منصة متوسطة للعمل الحر,3,2026-02-08,مكة المكرمة,latest
Bolt,google_play,نقل,خدمة جيدة والسائقين محترمين,4,2026-02-09,الدمام,latest
Wasselni,google_play,نقل,السائق ألغى الرحلة بدون سبب,1,2026-02-09,مكة المكرمة,latest
Kayan,google_play,نقل,الأسعار معقولة,4,2026-02-09,جدة,latest
Jahez,google_play,توصيل,جودة الطعام متأثرة بالوقت,2,2026-02-09,الرياض,latest
TheChefs,google_play,توصيل,توصيل سريع جداً والطعام ممتاز,5,2026-02-09,الرياض,latest
Bolt,google_play,نقل,سائق محترم وسيارة نظيفة,5,2026-02-10,الدمام,latest
Wasselni,google_play,نقل,نسبة التطبيق عالية جداً ما تستاهل,1,2026-02-10,الرياض,latest
Kayan,google_play,نقل,التطبيق جيد لكن الأسعار مرتفعة,3,2026-02-10,الرياض,latest
HungerStation,google_play,توصيل,مقبول لكن يحتاج تطوير,3,2026-02-10,الدمام,latest
Keeta,google_play,توصيل,تجربة جيدة,4,2026-02-10,مكة المكرمة,latest
Khamsat,google_play,عمل_حر,تجربة جيدة بشكل عام,4,2026-02-10,الرياض,latest
Careem,google_play,نقل,خدمة متوسطة تحتاج تحسين,3,2026-02-11,مكة المكرمة,latest
Jeeny,google_play,نقل,الانتظار طويل أحياناً,2,2026-02-11,الرياض,latest
TheChefs,google_play,توصيل,الطلب وصل لكن متأخر,3,2026-02-11,مكة المكرمة,latest
TheChefs,google_play,توصيل,الطعام وصل طازجاً,4,2026-02-11,الرياض,latest
TheChefs,google_play,توصيل,أسوأ تجربة توصيل,1,2026-02-11,جدة,latest
ToYou,google_play,توصيل,توصيل متوسط يحتاج تحسين,3,2026-02-11,مكة المكرمة,latest
Keeta,google_play,توصيل,تجربة جيدة,4,2026-02-11,الرياض,latest
Sary,google_play,عمل_حر,سهلة الاستخدام للفريلانسر,4,2026-02-11,الرياض,latest
Sary,google_play,عمل_حر,فرص موجودة لكن المنافسة عالية,3,2026-02-11,جدة,latest
Sary,google_play,عمل_حر,تجربة رائعة ننصح بها,5,2026-02-11,الرياض,latest
Bolt,google_play,نقل,خدمة عادية,3,2026-02-12,الرياض,latest
Bolt,google_play,نقل,التطبيق يعلق أحياناً,2,2026-02-12,جدة,latest
Jeeny,google_play,نقل,الانتظار طويل أحياناً,2,2026-02-12,جدة,latest
ToYou,google_play,توصيل,تطبيق سهل وتوصيل جيد,4,2026-02-12,مكة المكرمة,latest
ToYou,google_play,توصيل,الطعام وصل طازجاً,4,2026-02-12,مكة المكرمة,latest
Careem,google_play,نقل,مقبول لكن يمكن أفضل,3,2026-02-13,الرياض,latest
Bolt,google_play,نقل,تجربة سيئة جداً لن أكرر,1,2026-02-13,جدة,latest
Jeeny,google_play,نقل,خدمة جيدة والسائقين محترمين,4,2026-02-13,الخبر,latest
Jahez,google_play,توصيل,الطلب وصل لكن متأخر,3,2026-02-13,جدة,latest
Khamsat,google_play,عمل_حر,أفضل منصة عمل حر عربية,5,2026-02-13,جدة,latest
Sary,google_play,عمل_حر,فرص موجودة لكن المنافسة عالية,3,2026-02-13,مكة المكرمة,latest
Careem,google_play,نقل,أفضل تطبيق نقل,5,2026-02-14,الرياض,latest
Jeeny,google_play,نقل,سائق محترم وسيارة نظيفة,5,2026-02-14,جدة,latest
Wasselni,google_play,نقل,أفضل تطبيق نقل,5,2026-02-14,الدمام,latest
Wasselni,google_play,نقل,تطبيق سهل الاستخدام,4,2026-02-14,الرياض,latest
Wasselni,google_play,نقل,خدمة رائعة ننصح بها,5,2026-02-14,الخبر,latest
HungerStation,google_play,توصيل,خدمة رائعة دائماً,5,2026-02-14,جدة,latest
Jahez,google_play,توصيل,مقبول لكن يحتاج تطوير,3,2026-02-14,جدة,latest
Mrsool,google_play,توصيل,أفضل تطبيق توصيل,5,2026-02-14,جدة,latest
TheChefs,google_play,توصيل,الطلب وصل بارداً وناقصاً,1,2026-02-14,الرياض,latest
ToYou,google_play,توصيل,توصيل سريع والطلب مكتمل,4,2026-02-14,الدمام,latest
Khamsat,google_play,عمل_حر,تجربة سيئة,1,2026-02-14,الدمام,latest
Sary,google_play,عمل_حر,أفضل منصة عمل حر عربية,5,2026-02-14,الرياض,latest
Bolt,google_play,نقل,تجربة سيئة جداً لن أكرر,1,2026-02-15,الدمام,latest
Bolt,google_play,نقل,سائق محترم وسيارة نظيفة,5,2026-02-15,تبوك,latest
Wasselni,google_play,نقل,خدمة متوسطة تحتاج تحسين,3,2026-02-15,الدمام,latest
Keeta,google_play,توصيل,توصيل متوسط يحتاج تحسين,3,2026-02-15,الرياض,latest
Mostaql,google_play,عمل_حر,منصة جيدة وفرص كثيرة,4,2026-02-15,الرياض,latest
Sary,google_play,عمل_حر,أفضل منصة عمل حر عربية,5,2026-02-15,الدمام,latest
Bolt,google_play,نقل,سائق محترم وسيارة نظيفة,5,2026-02-16,الدمام,latest
Jeeny,google_play,نقل,الأسعار مرتفعة مقارنة بالمنافسين,2,2026-02-16,جدة,latest
TheChefs,google_play,توصيل,مقبول لكن يحتاج تطوير,3,2026-02-16,الدمام,latest
Khamsat,google_play,عمل_حر,بعض العملاء غير جادين,2,2026-02-16,الرياض,latest
Careem,google_play,نقل,أفضل تطبيق نقل,5,2026-02-17,الرياض,latest
Bolt,google_play,نقل,تجربة جيدة بشكل عام,4,2026-02-17,الرياض,latest
Jeeny,google_play,نقل,خدمة جيدة والسائقين محترمين,4,2026-02-17,جدة,latest
